,packet,time,type,raw,field1,distanceRaw,distanceCm,angleRaw,angleDegrees,time_seconds,distanceM,velocity
462,463,2026-09-15 08:33:23.682000+00:00,0xD4,00 01 00 D4 36 6C 00 29 2A 6E,13932,10862,33.15384615384615,41,4.1,9.705,0.33153846153846156,-1.011411069550582
463,464,2026-09-15 08:33:23.703000+00:00,0xD4,00 01 00 D4 37 39 00 28 2A 36,14137,10806,31.0,40,4.0,9.726,0.31,-0.9830748961183584
464,465,2026-09-15 08:33:23.726000+00:00,0xD4,00 01 00 D4 38 06 00 2A 29 FE,14342,10750,28.846153846153847,42,4.2,9.749,0.2884615384615385,-0.9910165668507611
465,466,2026-09-15 08:33:23.746000+00:00,0xD4,00 01 00 D4 38 D4 00 30 29 C8,14548,10696,26.76923076923077,48,4.8,9.769,0.2676923076923077,-9.185314685311383
466,467,2026-09-15 08:33:23.748000+00:00,0xD4,00 01 00 D4 39 A1 00 2C 29 94,14753,10644,24.76923076923077,44,4.4,9.771,0.2476923076923077,-9.416666666663337
467,468,2026-09-15 08:33:23.778000+00:00,0xD4,00 01 00 D4 3A 6E 00 31 29 60,14958,10592,22.76923076923077,49,4.9,9.801,0.2276923076923077,-0.7057621865314267
468,469,2026-09-15 08:33:23.804000+00:00,0xD4,00 01 00 D4 3B 3B 00 35 29 2E,15163,10542,20.846153846153847,53,5.3,9.827,0.20846153846153848,-4.015285996055702
469,470,2026-09-15 08:33:23.808000+00:00,0xD4,00 01 00 D4 3C 08 00 35 28 FF,15368,10495,19.03846153846154,53,5.3,9.831,0.1903846153846154,-4.045394260911977
470,471,2026-09-15 08:33:23.837000+00:00,0xD4,00 01 00 D4 3C D6 00 36 28 D1,15574,10449,17.26923076923077,54,5.4,9.86,0.1726923076923077,-0.6708590970786865
471,472,2026-09-15 08:33:23.860000+00:00,0xD4,00 01 00 D4 3D A3 00 39 28 A6,15779,10406,15.615384615384617,57,5.7,9.883,0.15615384615384617,-0.7357690618560193
472,473,2026-09-15 08:33:23.882000+00:00,0xD4,00 01 00 D4 3E 70 00 3F 28 7B,15984,10363,13.961538461538462,63,6.3,9.905,0.1396153846153846,-0.6987939596635102
473,474,2026-09-15 08:33:23.906000+00:00,0xD4,00 01 00 D4 3F 3D 00 40 28 53,16189,10323,12.423076923076923,64,6.4,9.929,0.12423076923076923,-0.6249999999999982
474,475,2026-09-15 08:33:23.930000+00:00,0xD4,00 01 00 D4 40 0A 00 41 28 2D,16394,10285,10.961538461538462,65,6.5,9.953,0.10961538461538461,-0.6358363858363814
475,476,2026-09-15 08:33:23.951000+00:00,0xD4,00 01 00 D4 40 D7 00 42 28 09,16599,10249,9.576923076923077,66,6.6,9.974,0.09576923076923077,-0.5828582219744105
476,477,2026-09-15 08:33:23.977000+00:00,0xD4,00 01 00 D4 41 A4 00 45 27 E8,16804,10216,8.307692307692308,69,6.9,10.0,0.08307692307692309,-5.392011834317628
477,478,2026-09-15 08:33:23.979000+00:00,0xD4,00 01 00 D4 42 71 00 4B 27 CA,17009,10186,7.153846153846154,75,7.5,10.002,0.07153846153846154,-5.479644624379555
478,479,2026-09-15 08:33:24.015000+00:00,0xD4,00 01 00 D4 43 3E 00 50 27 B1,17214,10161,6.1923076923076925,80,8.0,10.038,0.06192307692307693,-0.329187096428474
479,480,2026-09-15 08:33:24.037000+00:00,0xD4,00 01 00 D4 44 0B 00 52 27 9C,17419,10140,5.384615384615385,82,8.2,10.06,0.05384615384615385,-0.30734489869105075
480,481,2026-09-15 08:33:24.063000+00:00,0xD4,00 01 00 D4 44 DA 00 56 27 8C,17626,10124,4.769230769230769,86,8.6,10.086,0.047692307692307694,-0.2116027784924137
481,482,2026-09-15 08:33:24.083000+00:00,0xD4,00 01 00 D4 45 A7 00 5B 27 82,17831,10114,4.384615384615385,91,9.1,10.106,0.04384615384615385,-0.5419580419578587
482,483,2026-09-15 08:33:24.085000+00:00,0xD4,00 01 00 D4 46 74 00 5D 27 7F,18036,10111,4.269230769230769,93,9.3,10.108,0.04269230769230769,-0.5346576500420731
483,484,2026-09-15 08:33:24.111000+00:00,0xD4,00 01 00 D4 47 41 00 5D 27 80,18241,10112,4.307692307692308,93,9.3,10.134,0.04307692307692308,0.08253765465303786
484,485,2026-09-15 08:33:24.133000+00:00,0xD4,00 01 00 D4 48 0E 00 65 27 88,18446,10120,4.615384615384615,101,10.1,10.156,0.04615384615384615,0.21769896769897135
485,486,2026-09-15 08:33:24.153000+00:00,0xD4,00 01 00 D4 48 DB 00 74 27 97,18651,10135,5.1923076923076925,116,11.6,10.176,0.051923076923076926,0.2884615384615402
486,487,2026-09-15 08:33:24.181000+00:00,0xD4,00 01 00 D4 49 A8 00 74 27 AC,18856,10156,6.0,116,11.6,10.204,0.06,2.9228701406119626
487,488,2026-09-15 08:33:24.184000+00:00,0xD4,00 01 00 D4 4A 75 00 71 27 C5,19061,10181,6.961538461538462,113,11.3,10.207,0.06961538461538462,2.9194722165543254
488,489,2026-09-15 08:33:24.210000+00:00,0xD4,00 01 00 D4 4B 44 00 72 27 E3,19268,10211,8.115384615384615,114,11.4,10.233,0.08115384615384615,0.5099940670891516
489,490,2026-09-15 08:33:24.233000+00:00,0xD4,00 01 00 D4 4C 11 00 6D 28 05,19473,10245,9.423076923076923,109,10.9,10.256,0.09423076923076923,0.5936454849498414
490,491,2026-09-15 08:33:24.256000+00:00,0xD4,00 01 00 D4 4C DE 00 6C 28 2A,19678,10282,10.846153846153848,108,10.8,10.279,0.10846153846153848,0.6354515050167318
491,492,2026-09-15 08:33:24.279000+00:00,0xD4,00 01 00 D4 4D AB 00 68 28 51,19883,10321,12.346153846153848,104,10.4,10.302,0.12346153846153848,0.6208348817044422
492,493,2026-09-15 08:33:24.306000+00:00,0xD4,00 01 00 D4 4E 78 00 68 28 7A,20088,10362,13.923076923076923,104,10.4,10.329,0.13923076923076924,0.6659853833766847
493,494,2026-09-15 08:33:24.329000+00:00,0xD4,00 01 00 D4 4F 45 00 66 28 A6,20293,10406,15.615384615384617,102,10.2,10.352,0.15615384615384617,0.7819897493810801
494,495,2026-09-15 08:33:24.350000+00:00,0xD4,00 01 00 D4 50 13 00 63 28 D3,20499,10451,17.346153846153847,99,9.9,10.373,0.17346153846153847,0.7276449041155102
495,496,2026-09-15 08:33:24.380000+00:00,0xD4,00 01 00 D4 50 E0 00 60 29 01,20704,10497,19.115384615384617,96,9.6,10.403,0.19115384615384617,5.648018648018422
496,497,2026-09-15 08:33:24.383000+00:00,0xD4,00 01 00 D4 51 AD 00 5F 29 31,20909,10545,20.96153846153846,95,9.5,10.406,0.2096153846153846,5.11800699300677
497,498,2026-09-15 08:33:24.391000+00:00,0xD4,00 01 00 D4 52 7A 00 5E 29 62,21114,10594,22.846153846153847,94,9.4,10.414,0.22846153846153847,2.0492638894209305
498,499,2026-09-15 08:33:24.432000+00:00,0xD4,00 01 00 D4 53 47 00 5C 29 95,21319,10645,24.807692307692307,92,9.2,10.455,0.24807692307692306,0.816065881339787
499,500,2026-09-15 08:33:24.452000+00:00,0xD4,00 01 00 D4 54 14 00 58 29 C8,21524,10696,26.76923076923077,88,8.8,10.475,0.2676923076923077,19.826923076897913
500,501,2026-09-15 08:33:24.453000+00:00,0xD4,00 01 00 D4 54 E1 00 56 29 FE,21729,10750,28.846153846153847,86,8.6,10.476,0.2884615384615385,20.101237842591882
501,502,2026-09-15 08:33:24.482000+00:00,0xD4,00 01 00 D4 55 AE 00 56 2A 35,21934,10805,30.96153846153846,86,8.6,10.505,0.3096153846153846,0.7816215614624129
502,503,2026-09-15 08:33:24.508000+00:00,0xD4,00 01 00 D4 56 7C 00 55 2A 6D,22140,10861,33.11538461538461,85,8.5,10.531,0.33115384615384613,0.9034825661677175
503,504,2026-09-15 08:33:24.531000+00:00,0xD4,00 01 00 D4 57 49 00 4F 2A A7,22345,10919,35.34615384615385,79,7.9,10.554,0.3534615384615385,0.9300136256658194
504,505,2026-09-15 08:33:24.558000+00:00,0xD4,00 01 00 D4 58 16 00 51 2A E5,22550,10981,37.73076923076923,81,8.1,10.581,0.37730769230769234,7.3575498575495
505,506,2026-09-15 08:33:24.561000+00:00,0xD4,00 01 00 D4 58 E7 00 4E 2B 24,22759,11044,40.15384615384615,78,7.8,10.584,0.4015384615384615,6.708791208790942
506,507,2026-09-15 08:33:24.568000+00:00,0xD4,00 01 00 D4 59 B4 00 4B 2B 64,22964,11108,42.61538461538461,75,7.5,10.591,0.4261538461538461,3.0872691138650166
507,508,2026-09-15 08:33:24.608000+00:00,0xD4,00 01 00 D4 5A 81 00 49 2B A6,23169,11174,45.15384615384615,73,7.3,10.631,0.45153846153846156,1.0351438179307415
508,509,2026-09-15 08:33:24.629000+00:00,0xD4,00 01 00 D4 5B 4E 00 49 2B EA,23374,11242,47.76923076923077,73,7.3,10.652,0.47769230769230764,1.281256142231733
509,510,2026-09-15 08:33:24.649000+00:00,0xD4,00 01 00 D4 5C 1B 00 46 2C 2E,23579,11310,50.4,70,7.0,10.672,0.504,1.2402097902097573
510,511,2026-09-15 08:33:24.673000+00:00,0xD4,00 01 00 D4 5C E9 00 42 2C 73,23785,11379,53.16,66,6.6,10.696,0.5316,1.2274603174603094
511,512,2026-09-15 08:33:24.694000+00:00,0xD4,00 01 00 D4 5D B6 00 41 2C B7,23990,11447,55.88,65,6.5,10.717,0.5588000000000001,1.2976771196283288
512,513,2026-09-15 08:33:24.714000+00:00,0xD4,00 01 00 D4 5E 84 00 3C 2C F8,24196,11512,58.48,60,6.0,10.737,0.5848,1.1250591016548714
513,514,2026-09-15 08:33:24.741000+00:00,0xD4,00 01 00 D4 5F 52 00 37 2D 34,24402,11572,60.88,55,5.5,10.764,0.6088,6.56888888888858
514,515,2026-09-15 08:33:24.744000+00:00,0xD4,00 01 00 D4 60 20 00 33 2D 6A,24608,11626,63.04,51,5.1,10.767,0.6304,6.548148148147871
515,516,2026-09-15 08:33:24.771000+00:00,0xD4,00 01 00 D4 60 ED 00 2F 2D 98,24813,11672,64.88,47,4.7,10.794,0.6487999999999999,0.6945767195767303
516,517,2026-09-15 08:33:24.792000+00:00,0xD4,00 01 00 D4 61 BA 00 29 2D BD,25018,11709,66.36,41,4.1,10.815,0.6636,0.6095238095238198
517,518,2026-09-15 08:33:24.813000+00:00,0xD4,00 01 00 D4 62 87 00 27 2D D8,25223,11736,67.44,39,3.9,10.836,0.6744,0.4285714285714235
518,519,2026-09-15 08:33:24.834000+00:00,0xD4,00 01 00 D4 63 54 00 22 2D EA,25428,11754,68.16,34,3.4,10.857,0.6816,0.2380952380952479
519,520,2026-09-15 08:33:24.855000+00:00,0xD4,00 01 00 D4 64 21 00 1E 2D F1,25633,11761,68.44,30,3.0,10.878,0.6844,0.061396574440049534
520,521,2026-09-15 08:33:24.878000+00:00,0xD4,00 01 00 D4 64 EE 00 1E 2D F0,25838,11760,68.4,30,3.0,10.901,0.684,-0.12576339737108455
521,522,2026-09-15 08:33:24.898000+00:00,0xD4,00 01 00 D4 65 BB 00 1E 2D E5,26043,11749,67.96000000000001,30,3.0,10.921,0.6796000000000001,-3.8381818181804874
522,523,2026-09-15 08:33:24.900000+00:00,0xD4,00 01 00 D4 66 88 00 13 2D D0,26248,11728,67.12,19,1.9,10.923,0.6712,-3.9849673202600977
523,524,2026-09-15 08:33:24.934000+00:00,0xD4,00 01 00 D4 67 55 00 12 2D B4,26453,11700,66.0,18,1.8,10.957,0.66,-0.5268143621085066
524,525,2026-09-15 08:33:24.956000+00:00,0xD4,00 01 00 D4 68 22 00 13 2D 90,26658,11664,64.56,19,1.9,10.979,0.6456000000000001,-0.7000000000000206
525,526,2026-09-15 08:33:24.978000+00:00,0xD4,00 01 00 D4 68 EF 00 12 2D 67,26863,11623,62.92,18,1.8,11.001,0.6292,-0.8025974025973834
526,527,2026-09-15 08:33:24.999000+00:00,0xD4,00 01 00 D4 69 BD 00 16 2D 3A,27069,11578,61.12,22,2.2,11.022,0.6112,-0.8736333434007602
527,528,2026-09-15 08:33:25.021000+00:00,0xD4,00 01 00 D4 6A 8A 00 17 2D 09,27274,11529,59.16,23,2.3,11.044,0.5916,-0.8793148880105495
528,529,2026-09-15 08:33:25.045000+00:00,0xD4,00 01 00 D4 6B 58 00 17 2C D5,27480,11477,57.08,23,2.3,11.068,0.5708,-0.9721212121212393
529,530,2026-09-15 08:33:25.065000+00:00,0xD4,00 01 00 D4 6C 26 00 19 2C A0,27686,11424,54.96,25,2.5,11.088,0.5496,-9.914545454541866
530,531,2026-09-15 08:33:25.067000+00:00,0xD4,00 01 00 D4 6C F3 00 1E 2C 6A,27891,11370,52.8,30,3.0,11.09,0.528,-10.131428571424989
531,532,2026-09-15 08:33:25.095000+00:00,0xD4,00 01 00 D4 6D C0 00 1E 2C 34,28096,11316,50.64,30,3.0,11.118,0.5064,-0.7609890109889985
532,533,2026-09-15 08:33:25.123000+00:00,0xD4,00 01 00 D4 6E 8D 00 21 2B FE,28301,11262,48.53846153846154,33,3.3,11.146,0.4853846153846154,-6.325735554771597
533,534,2026-09-15 08:33:25.126000+00:00,0xD4,00 01 00 D4 6F 5A 00 20 2B C8,28506,11208,46.46153846153846,32,3.2,11.149,0.4646153846153846,-6.357808857812669
534,535,2026-09-15 08:33:25.156000+00:00,0xD4,00 01 00 D4 70 27 00 27 2B 91,28711,11153,44.34615384615385,39,3.9,11.179,0.44346153846153846,-0.9051282051282143
535,536,2026-09-15 08:33:25.176000+00:00,0xD4,00 01 00 D4 70 F4 00 28 2B 5B,28916,11099,42.26923076923077,40,4.0,11.199,0.42269230769230764,-1.0768711720128792
536,537,2026-09-15 08:33:25.195000+00:00,0xD4,00 01 00 D4 71 C4 00 28 2B 24,29124,11044,40.15384615384615,40,4.0,11.218,0.4015384615384615,-1.0768711720128774
537,538,2026-09-15 08:33:25.215000+00:00,0xD4,00 01 00 D4 72 91 00 2A 2A EE,29329,10990,38.07692307692308,42,4.2,11.238,0.3807692307692308,-1.0288461538461746
538,539,2026-09-15 08:33:25.235000+00:00,0xD4,00 01 00 D4 73 5E 00 2D 2A B9,29534,10937,36.03846153846154,45,4.5,11.258,0.3603846153846154,-0.9667832167832264
539,540,2026-09-15 08:33:25.257000+00:00,0xD4,00 01 00 D4 74 2B 00 2E 2A 85,29739,10885,34.03846153846154,46,4.6,11.28,0.3403846153846154,-0.9003496503496402
540,541,2026-09-15 08:33:25.279000+00:00,0xD4,00 01 00 D4 74 F8 00 30 2A 52,29944,10834,32.07692307692308,48,4.8,11.302,0.3207692307692308,-0.8343252492188551
541,542,2026-09-15 08:33:25.304000+00:00,0xD4,00 01 00 D4 75 C5 00 32 2A 20,30149,10784,30.153846153846157,50,5.0,11.327,0.3015384615384616,-5.805860805860576
542,543,2026-09-15 08:33:25.307000+00:00,0xD4,00 01 00 D4 76 93 00 35 29 EE,30355,10734,28.23076923076923,53,5.3,11.33,0.2823076923076923,-5.853716176296612
543,544,2026-09-15 08:33:25.335000+00:00,0xD4,00 01 00 D4 77 60 00 36 29 BE,30560,10686,26.384615384615383,54,5.4,11.358,0.26384615384615384,-0.8019688644688721
544,545,2026-09-15 08:33:25.355000+00:00,0xD4,00 01 00 D4 78 2D 00 36 29 8F,30765,10639,24.57692307692308,54,5.4,11.378,0.2457692307692308,-0.9038461538461737
545,546,2026-09-15 08:33:25.375000+00:00,0xD4,00 01 00 D4 78 FE 00 3A 29 60,30974,10592,22.76923076923077,58,5.8,11.398,0.2276923076923077,-0.8560484231215906
546,547,2026-09-15 08:33:25.396000+00:00,0xD4,00 01 00 D4 79 CB 00 3E 29 34,31179,10548,21.07692307692308,62,6.2,11.419,0.2107692307692308,-0.7724159898072811
547,548,2026-09-15 08:33:25.419000+00:00,0xD4,00 01 00 D4 7A 98 00 3F 29 08,31384,10504,19.384615384615383,63,6.3,11.442,0.19384615384615383,-0.7129408904385954
548,549,2026-09-15 08:33:25.443000+00:00,0xD4,00 01 00 D4 7B 65 00 42 28 DD,31589,10461,17.73076923076923,66,6.6,11.466,0.1773076923076923,-0.7318376068376002
549,550,2026-09-15 08:33:25.464000+00:00,0xD4,00 01 00 D4 7C 32 00 40 28 B3,31794,10419,16.115384615384617,64,6.4,11.487,0.16115384615384618,-0.6689655172413604
550,551,2026-09-15 08:33:25.493000+00:00,0xD4,00 01 00 D4 7C FF 00 47 28 8B,31999,10379,14.576923076923077,71,7.1,11.516,0.14576923076923076,-7.410156584236283
551,552,2026-09-15 08:33:25.495000+00:00,0xD4,00 01 00 D4 7D CC 00 48 28 62,32204,10338,13.0,72,7.2,11.518,0.13,-6.673076923074415
552,553,2026-09-15 08:33:25.503000+00:00,0xD4,00 01 00 D4 7E 99 00 4A 28 3C,32409,10300,11.538461538461538,74,7.4,11.526,0.11538461538461538,-1.5723608223610133
553,554,2026-09-15 08:33:25.540000+00:00,0xD4,00 01 00 D4 7F 66 00 4B 28 16,32614,10262,10.076923076923077,75,7.5,11.563,0.10076923076923076,-0.5053508742033452
554,555,2026-09-15 08:33:25.564000+00:00,0xD4,00 01 00 D4 80 34 00 4B 27 F2,32820,10226,8.692307692307692,75,7.5,11.587,0.08692307692307692,-0.572653525937536
555,556,2026-09-15 08:33:25.587000+00:00,0xD4,00 01 00 D4 81 01 00 50 27 D0,33025,10192,7.384615384615385,80,8.0,11.61,0.07384615384615385,-0.563899868247695
556,557,2026-09-15 08:33:25.609000+00:00,0xD4,00 01 00 D4 81 CE 00 50 27 B0,33230,10160,6.153846153846154,80,8.0,11.632,0.06153846153846154,-0.524475524475519
557,558,2026-09-15 08:33:25.631000+00:00,0xD4,00 01 00 D4 82 9B 00 55 27 94,33435,10132,5.076923076923077,85,8.5,11.654,0.05076923076923077,-0.4748584748584772
558,559,2026-09-15 08:33:25.651000+00:00,0xD4,00 01 00 D4 83 68 00 53 27 7C,33640,10108,4.153846153846154,83,8.3,11.674,0.041538461538461545,-0.3743589743589796
559,560,2026-09-15 08:33:25.681000+00:00,0xD4,00 01 00 D4 84 35 00 53 27 69,33845,10089,3.423076923076923,83,8.3,11.704,0.03423076923076923,-1.4207459207458673
560,561,2026-09-15 08:33:25.684000+00:00,0xD4,00 01 00 D4 85 02 00 56 27 5D,34050,10077,2.9615384615384617,86,8.6,11.707,0.029615384615384616,-1.3931623931623305
561,562,2026-09-15 08:33:25.711000+00:00,0xD4,00 01 00 D4 85 D0 00 56 27 57,34256,10071,2.730769230769231,86,8.6,11.734,0.027307692307692307,-0.04769536019536191
562,563,2026-09-15 08:33:25.732000+00:00,0xD4,00 01 00 D4 86 9D 00 56 27 56,34461,10070,2.6923076923076925,86,8.6,11.755,0.026923076923076925,0.05494505494506141
563,564,2026-09-15 08:33:25.753000+00:00,0xD4,00 01 00 D4 87 6A 00 5A 27 5D,34666,10077,2.9615384615384617,90,9.0,11.776,0.029615384615384616,0.1634562927525317
564,565,2026-09-15 08:33:25.779000+00:00,0xD4,00 01 00 D4 88 3B 00 6E 27 6B,34875,10091,3.5,110,11.0,11.802,0.035,0.27484534696072993
565,566,2026-09-15 08:33:25.801000+00:00,0xD4,00 01 00 D4 89 08 00 6B 27 7E,35080,10110,4.230769230769231,107,10.7,11.824,0.04230769230769231,0.37587412587412183
566,567,2026-09-15 08:33:25.823000+00:00,0xD4,00 01 00 D4 89 D5 00 6C 27 96,35285,10134,5.153846153846154,108,10.8,11.846,0.05153846153846154,0.463286713286708
567,568,2026-09-15 08:33:25.845000+00:00,0xD4,00 01 00 D4 8A A2 00 69 27 B3,35490,10163,6.269230769230769,105,10.5,11.868,0.06269230769230769,12.162511401648871
568,569,2026-09-15 08:33:25.846000+00:00,0xD4,00 01 00 D4 8B 6F 00 68 27 D4,35695,10196,7.538461538461538,104,10.4,11.869,0.07538461538461538,12.350732600739637
569,570,2026-09-15 08:33:25.881000+00:00,0xD4,00 01 00 D4 8C 3C 00 65 27 F8,35900,10232,8.923076923076923,101,10.1,11.904,0.08923076923076924,0.5221797976035103
570,571,2026-09-15 08:33:25.905000+00:00,0xD4,00 01 00 D4 8D 09 00 64 28 1E,36105,10270,10.384615384615383,100,10.0,11.928,0.10384615384615384,0.7068764568764587
571,572,2026-09-15 08:33:25.925000+00:00,0xD4,00 01 00 D4 8D D6 00 5E 28 47,36310,10311,11.961538461538462,94,9.4,11.948,0.11961538461538462,0.7790806754221649
572,573,2026-09-15 08:33:25.946000+00:00,0xD4,00 01 00 D4 8E A3 00 61 28 71,36515,10353,13.576923076923077,97,9.7,11.969,0.13576923076923075,0.7612496199452683
573,574,2026-09-15 08:33:25.969000+00:00,0xD4,00 01 00 D4 8F 70 00 5B 28 9E,36720,10398,15.307692307692308,91,9.1,11.992,0.15307692307692308,0.7692307692307523
574,575,2026-09-15 08:33:25.992000+00:00,0xD4,00 01 00 D4 90 3D 00 5D 28 CD,36925,10445,17.115384615384617,93,9.3,12.015,0.17115384615384616,0.834654475958851
575,576,2026-09-15 08:33:26.013000+00:00,0xD4,00 01 00 D4 91 0A 00 5A 28 FD,37130,10493,18.96153846153846,90,9.0,12.036,0.1896153846153846,18.029470529447593
576,577,2026-09-15 08:33:26.014000+00:00,0xD4,00 01 00 D4 91 D7 00 58 29 2E,37335,10542,20.846153846153847,88,8.8,12.037,0.20846153846153848,18.25971877582485
577,578,2026-09-15 08:33:26.044000+00:00,0xD4,00 01 00 D4 92 A4 00 56 29 62,37540,10594,22.846153846153847,86,8.6,12.067,0.22846153846153847,0.6912972085385878
578,579,2026-09-15 08:33:26.072000+00:00,0xD4,00 01 00 D4 93 71 00 52 29 96,37745,10646,24.846153846153847,82,8.2,12.095,0.24846153846153846,0.7581165273472941
579,580,2026-09-15 08:33:26.098000+00:00,0xD4,00 01 00 D4 94 3E 00 50 29 CC,37950,10700,26.923076923076923,80,8.0,12.121,0.2692307692307692,0.9242939275672821
580,581,2026-09-15 08:33:26.119000+00:00,0xD4,00 01 00 D4 95 0C 00 4E 2A 04,38156,10756,29.07692307692308,78,7.8,12.142,0.2907692307692308,20.973193473166816
581,582,2026-09-15 08:33:26.120000+00:00,0xD4,00 01 00 D4 95 D9 00 4F 2A 3D,38361,10813,31.26923076923077,79,7.9,12.143,0.3126923076923077,21.195054945028225
582,583,2026-09-15 08:33:26.148000+00:00,0xD4,00 01 00 D4 96 A7 00 4C 2A 78,38567,10872,33.53846153846154,76,7.6,12.171,0.3353846153846154,0.9857404500261495
583,584,2026-09-15 08:33:26.169000+00:00,0xD4,00 01 00 D4 97 78 00 47 2A B5,38776,10933,35.88461538461539,71,7.1,12.192,0.35884615384615387,1.0496575887879933
584,585,2026-09-15 08:33:26.194000+00:00,0xD4,00 01 00 D4 98 45 00 45 2A F4,38981,10996,38.30769230769231,69,6.9,12.217,0.3830769230769231,0.9980115122972384
585,586,2026-09-15 08:33:26.218000+00:00,0xD4,00 01 00 D4 99 12 00 46 2B 34,39186,11060,40.76923076923077,70,7.0,12.241,0.4076923076923077,1.1233211233211122
586,587,2026-09-15 08:33:26.239000+00:00,0xD4,00 01 00 D4 99 DF 00 44 2B 76,39391,11126,43.30769230769231,68,6.8,12.262,0.4330769230769231,11.869326325855155
587,588,2026-09-15 08:33:26.241000+00:00,0xD4,00 01 00 D4 9A AC 00 42 2B B9,39596,11193,45.88461538461539,66,6.6,12.264,0.45884615384615385,12.210910005034748
588,589,2026-09-15 08:33:26.275000+00:00,0xD4,00 01 00 D4 9B 7A 00 41 2B FC,39802,11260,48.46153846153846,65,6.5,12.298,0.4846153846153846,0.9983031674208025
589,590,2026-09-15 08:33:26.297000+00:00,0xD4,00 01 00 D4 9C 47 00 3B 2C 3D,40007,11325,51.0,59,5.9,12.32,0.51,1.219926739926752
590,591,2026-09-15 08:33:26.317000+00:00,0xD4,00 01 00 D4 9D 14 00 39 2C 7D,40212,11389,53.56,57,5.7,12.34,0.5356000000000001,1.2038095238095217
591,592,2026-09-15 08:33:26.338000+00:00,0xD4,00 01 00 D4 9D E1 00 38 2C B8,40417,11448,55.92,56,5.6,12.361,0.5592,9.775983436858837
592,593,2026-09-15 08:33:26.340000+00:00,0xD4,00 01 00 D4 9E AE 00 35 2C ED,40622,11501,58.04,53,5.3,12.363,0.5804,9.81739130435367
593,594,2026-09-15 08:33:26.363000+00:00,0xD4,00 01 00 D4 9F 7B 00 31 2D 1C,40827,11548,59.92,49,4.9,12.386,0.5992000000000001,0.7391304347825933
594,595,2026-09-15 08:33:26.386000+00:00,0xD4,00 01 00 D4 A0 48 00 30 2D 42,41032,11586,61.44,48,4.8,12.409,0.6144,0.6141163184641343
595,596,2026-09-15 08:33:26.407000+00:00,0xD4,00 01 00 D4 A1 15 00 2B 2D 60,41237,11616,62.64,43,4.3,12.43,0.6264,0.4551020408163442
596,597,2026-09-15 08:33:26.435000+00:00,0xD4,00 01 00 D4 A1 E2 00 2A 2D 75,41442,11637,63.48,42,4.2,12.458,0.6347999999999999,1.3537634408601775
597,598,2026-09-15 08:33:26.438000+00:00,0xD4,00 01 00 D4 A2 AF 00 25 2D 80,41647,11648,63.92,37,3.7,12.461,0.6392,1.327496159754173
598,599,2026-09-15 08:33:26.466000+00:00,0xD4,00 01 00 D4 A3 7C 00 21 2D 82,41852,11650,64.0,33,3.3,12.489,0.64,-0.04440384849592327
599,600,2026-09-15 08:33:26.489000+00:00,0xD4,00 01 00 D4 A4 4A 00 21 2D 7C,42058,11644,63.76,33,3.3,12.512,0.6376,-0.23039433771486628
600,601,2026-09-15 08:33:26.509000+00:00,0xD4,00 01 00 D4 A5 17 00 1B 2D 6B,42263,11627,63.08,27,2.7,12.532,0.6308,-0.394545454545451
601,602,2026-09-15 08:33:26.531000+00:00,0xD4,00 01 00 D4 A5 E4 00 0E 2D 52,42468,11602,62.08,14,1.4,12.554,0.6208,-0.5834286381141247
602,603,2026-09-15 08:33:26.550000+00:00,0xD4,00 01 00 D4 A6 B5 00 12 2D 31,42677,11569,60.76,18,1.8,12.573,0.6076,-0.70138872680592
603,604,2026-09-15 08:33:26.572000+00:00,0xD4,00 01 00 D4 A7 82 00 13 2D 0A,42882,11530,59.2,19,1.9,12.595,0.5920000000000001,-0.6966948395519861
604,605,2026-09-15 08:33:26.599000+00:00,0xD4,00 01 00 D4 A8 4F 00 13 2C DC,43087,11484,57.36,19,1.9,12.622,0.5736,-6.0681481481479125
605,606,2026-09-15 08:33:26.602000+00:00,0xD4,00 01 00 D4 A9 1C 00 15 2C AA,43292,11434,55.36,21,2.1,12.625,0.5536,-6.079999999999732
606,607,2026-09-15 08:33:26.629000+00:00,0xD4,00 01 00 D4 A9 EA 00 19 2C 74,43498,11380,53.2,25,2.5,12.652,0.532,-0.9499999999999815
607,608,2026-09-15 08:33:26.650000+00:00,0xD4,00 01 00 D4 AA B8 00 1A 2C 3C,43704,11324,50.96,26,2.6,12.673,0.5096,-1.073260073260034
608,609,2026-09-15 08:33:26.671000+00:00,0xD4,00 01 00 D4 AB 85 00 1B 2C 02,43909,11266,48.69230769230769,27,2.7,12.694,0.48692307692307696,-1.0562236213399139
609,610,2026-09-15 08:33:26.693000+00:00,0xD4,00 01 00 D4 AC 52 00 1C 2B C7,44114,11207,46.42307692307692,28,2.8,12.716,0.4642307692307692,-1.1157176157176067
610,611,2026-09-15 08:33:26.713000+00:00,0xD4,00 01 00 D4 AD 24 00 20 2B 89,44324,11145,44.03846153846154,32,3.2,12.736,0.4403846153846154,-1.1826923076922817
611,612,2026-09-15 08:33:26.733000+00:00,0xD4,00 01 00 D4 AD F1 00 22 2B 4C,44529,11084,41.69230769230769,34,3.4,12.756,0.41692307692307695,-1.076923076923106
612,613,2026-09-15 08:33:26.757000+00:00,0xD4,00 01 00 D4 AE BE 00 21 2B 10,44734,11024,39.38461538461539,33,3.3,12.78,0.39384615384615385,-0.9828862164662162
